CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
163614,37,Female,41,19,1,5,Premium,Annual,882,8,0
163665,31,Male,57,16,0,20,Premium,Quarterly,684,26,0
163706,44,Female,47,18,1,9,Basic,Quarterly,503,6,0
163722,42,Male,44,8,1,3,Premium,Annual,642,12,0
163733,20,Male,52,8,1,0,Basic,Annual,618,29,0
163738,27,Male,28,21,2,6,Standard,Quarterly,592,15,0
163775,24,Male,31,16,1,17,Basic,Annual,971,4,0
163785,38,Male,28,20,1,1,Premium,Quarterly,604,3,0
163790,29,Male,35,7,1,19,Standard,Annual,826,11,0
163813,44,Male,38,16,0,10,Basic,Annual,685,12,0
163832,35,Female,9,6,2,16,Premium,Annual,766,2,0
163855,41,Female,34,2,0,10,Basic,Annual,881,12,0
163856,34,Male,8,12,0,19,Standard,Quarterly,903,25,0
163900,21,Male,33,21,2,17,Standard,Quarterly,654,2,0
163940,27,Male,47,23,2,0,Basic,Quarterly,774,5,0
163969,46,Male,54,17,2,0,Basic,Quarterly,592,10,0
163982,50,Female,49,7,1,1,Basic,Annual,784,4,0
164002,26,Male,27,7,0,16,Basic,Annual,985,13,0
164022,23,Male,35,3,2,11,Premium,Quarterly,871,27,0
164064,45,Female,36,21,2,13,Standard,Annual,665,10,0
164116,20,Male,37,17,2,17,Premium,Annual,561,30,0
164144,33,Male,24,13,3,16,Basic,Quarterly,604,12,0
164179,34,Female,44,2,2,9,Basic,Quarterly,872,1,0
164211,38,Female,14,11,3,1,Premium,Quarterly,895,7,0
164218,47,Female,41,22,1,18,Basic,Quarterly,744,9,0
164233,48,Male,10,16,0,11,Standard,Quarterly,528,21,0
164314,30,Female,39,25,3,5,Premium,Quarterly,817,1,0
164327,46,Female,21,23,3,10,Basic,Annual,554,11,0
164351,31,Male,25,8,0,1,Premium,Annual,779,6,0
164399,50,Male,32,27,0,3,Premium,Quarterly,837,8,0
164426,44,Male,7,1,3,6,Premium,Quarterly,664,5,0
164436,44,Male,25,19,1,13,Basic,Annual,812,30,0
164440,24,Female,56,19,1,16,Basic,Annual,933,10,0
164442,40,Male,46,21,3,18,Standard,Quarterly,782,3,0
164459,25,Male,55,24,0,4,Premium,Quarterly,888,7,0
164479,31,Male,60,29,0,11,Premium,Annual,613,4,0
164499,46,Female,23,28,0,7,Standard,Quarterly,981,3,0
164500,50,Male,55,26,2,4,Premium,Quarterly,893,7,0
164506,27,Male,21,22,1,18,Standard,Annual,720,16,0
164558,31,Male,36,8,1,15,Standard,Annual,724,23,0
164566,32,Female,6,27,1,0,Standard,Quarterly,727,8,0
164684,43,Male,19,14,2,9,Premium,Quarterly,721,8,0
164702,50,Male,46,20,3,9,Basic,Quarterly,914,24,0
164725,38,Female,28,1,3,3,Standard,Annual,789,14,0
164727,37,Male,52,4,0,16,Standard,Annual,610,12,0
164748,43,Male,30,3,4,6,Standard,Annual,786,21,0
164752,46,Male,40,17,3,4,Standard,Annual,744,3,0
164761,41,Female,60,2,4,20,Basic,Quarterly,907,6,0
164777,24,Female,54,12,0,1,Basic,Annual,823,5,0
164785,43,Male,58,9,4,10,Basic,Annual,674,5,0
164793,45,Female,31,1,1,16,Basic,Annual,671,12,0
164809,40,Female,54,8,4,1,Standard,Annual,642,11,0
164815,29,Male,17,30,0,8,Basic,Annual,569,9,0
164828,43,Male,6,10,2,9,Standard,Quarterly,890,14,0
164891,47,Male,39,13,0,14,Premium,Quarterly,739,11,0
164898,24,Male,36,20,1,4,Basic,Quarterly,581,11,0
164929,28,Female,31,24,1,4,Basic,Quarterly,954,2,0
164934,44,Male,53,15,1,12,Premium,Quarterly,698,30,0
164947,45,Male,45,30,3,7,Standard,Annual,721,22,0
164978,36,Male,51,15,3,4,Standard,Quarterly,954,5,0
164989,35,Male,53,18,1,1,Premium,Annual,576,6,0
164995,29,Male,47,7,1,6,Premium,Quarterly,632,18,0
165042,49,Female,54,8,1,9,Standard,Annual,923,1,0
165063,30,Female,41,7,3,13,Standard,Annual,829,15,0
165154,50,Male,30,27,3,8,Basic,Quarterly,548,30,0
165157,34,Male,35,12,1,4,Premium,Quarterly,657,15,0
165173,36,Male,9,1,1,7,Standard,Quarterly,804,30,0
165204,44,Male,58,24,0,5,Standard,Annual,541,25,0
165217,44,Male,35,20,3,7,Basic,Quarterly,643,15,0
165236,40,Male,41,20,0,3,Basic,Annual,761,25,0
165255,26,Male,9,12,0,6,Standard,Quarterly,575,26,0
165263,32,Female,7,30,0,10,Basic,Annual,997,3,0
165273,43,Male,25,13,2,11,Premium,Annual,766,12,0
165294,40,Male,25,13,2,8,Premium,Quarterly,574,14,0
165333,37,Male,36,13,2,8,Premium,Annual,542,20,0
165373,45,Male,12,28,4,2,Basic,Annual,936,5,0
165397,27,Female,49,30,1,20,Standard,Quarterly,868,6,0
165444,35,Male,40,13,2,1,Standard,Quarterly,717,10,0
165453,36,Female,54,12,3,10,Basic,Quarterly,800,1,0
165463,43,Male,7,3,0,2,Basic,Annual,887,14,0
165483,46,Male,50,28,2,20,Premium,Annual,877,15,0
165510,44,Male,45,28,3,17,Standard,Quarterly,631,15,0
165511,49,Male,21,15,0,9,Basic,Annual,834,3,0
165591,44,Female,12,26,0,7,Basic,Annual,770,12,0
165617,37,Female,38,2,2,14,Standard,Annual,793,10,0
165667,43,Male,33,6,0,2,Basic,Annual,941,15,0
165670,26,Female,54,16,1,9,Premium,Quarterly,774,15,0
165686,35,Male,6,3,1,2,Standard,Annual,598,8,0
165755,26,Male,6,11,2,0,Premium,Quarterly,710,25,0
165771,33,Male,40,13,2,10,Standard,Quarterly,608,4,0
165815,35,Male,1,13,1,13,Premium,Quarterly,594,22,0
165831,27,Male,26,24,1,18,Premium,Annual,941,27,0
165901,45,Female,30,7,2,7,Basic,Annual,722,8,0
165902,36,Male,55,4,2,20,Premium,Annual,608,28,0
165905,43,Male,48,9,1,12,Premium,Quarterly,707,23,0
165947,26,Female,2,17,0,11,Premium,Annual,801,4,0
165971,49,Female,59,4,3,19,Standard,Annual,806,11,0
166033,49,Female,15,26,1,6,Premium,Quarterly,686,10,0
166037,25,Male,57,28,1,2,Basic,Annual,770,15,0
166048,20,Male,45,12,2,2,Standard,Quarterly,892,1,0
166074,42,Male,40,20,3,6,Standard,Annual,513,14,0
166085,46,Male,1,20,4,3,Standard,Quarterly,501,21,0
166087,49,Female,56,6,0,12,Premium,Quarterly,521,15,0
166111,45,Female,5,25,0,8,Premium,Annual,978,1,0
166115,30,Male,49,27,1,11,Premium,Annual,616,15,0
166118,49,Male,16,29,2,15,Standard,Quarterly,771,4,0
166187,41,Male,40,2,1,5,Basic,Annual,912,25,0
166235,49,Female,43,30,1,13,Premium,Annual,782,1,0
166240,20,Male,13,11,2,15,Basic,Annual,780,24,0
166244,41,Female,3,18,1,3,Standard,Annual,806,15,0
166278,24,Female,20,29,1,13,Premium,Quarterly,877,7,0
166284,43,Male,30,16,4,8,Premium,Quarterly,991,21,0
166294,40,Female,29,7,2,15,Basic,Quarterly,889,13,0
166318,32,Female,30,18,0,17,Premium,Quarterly,663,7,0
166319,44,Male,54,10,4,5,Basic,Quarterly,664,23,0
166324,39,Male,55,21,1,20,Basic,Annual,606,19,0
166375,36,Female,5,27,3,4,Premium,Quarterly,999,2,0
166407,39,Female,21,15,1,5,Standard,Quarterly,551,5,0
166454,23,Male,9,19,2,13,Basic,Quarterly,655,10,0
166554,40,Male,51,8,4,8,Basic,Quarterly,556,28,0
166556,37,Male,18,10,2,18,Standard,Annual,580,30,0
166636,35,Female,7,14,0,2,Standard,Annual,666,1,0
166647,36,Female,12,13,2,16,Basic,Annual,896,7,0
166664,36,Male,44,15,1,18,Premium,Annual,958,19,0
166676,33,Male,32,19,3,11,Premium,Annual,582,27,0
166733,24,Female,25,22,1,12,Premium,Annual,529,2,0
166737,21,Male,8,10,0,10,Standard,Annual,832,6,0
166822,41,Male,5,11,4,10,Premium,Annual,808,9,0
166858,36,Female,10,8,3,10,Standard,Quarterly,919,15,0
166860,40,Male,56,19,3,14,Premium,Quarterly,731,5,0
166865,40,Male,45,26,3,7,Basic,Annual,564,3,0
166967,22,Male,8,30,1,1,Standard,Annual,683,24,0
166970,42,Male,34,8,1,0,Premium,Annual,535,23,0
167069,32,Female,31,13,1,0,Premium,Quarterly,948,10,0
167089,18,Male,45,7,1,5,Standard,Annual,654,27,0
167103,26,Male,34,24,2,8,Premium,Annual,978,29,0
167204,22,Female,17,27,2,20,Basic,Quarterly,525,3,0
167226,41,Male,11,9,2,3,Basic,Quarterly,771,27,0
167253,34,Male,46,7,0,13,Standard,Quarterly,875,4,0
167307,24,Male,59,28,2,14,Basic,Annual,681,22,0
167328,32,Male,26,9,1,12,Standard,Quarterly,865,23,0
167342,24,Female,27,14,2,6,Standard,Quarterly,533,10,0
167402,46,Male,52,10,1,14,Basic,Quarterly,580,17,0
167417,33,Male,58,26,0,16,Premium,Quarterly,744,14,0
167483,47,Female,49,12,1,10,Premium,Annual,574,6,0
167541,46,Female,56,15,3,11,Premium,Annual,554,5,0
167567,22,Female,30,22,1,9,Basic,Annual,904,15,0
167591,25,Male,44,18,1,6,Standard,Quarterly,639,1,0
167600,44,Male,11,29,1,9,Basic,Annual,868,11,0
167606,20,Male,53,7,2,10,Standard,Annual,709,2,0
167608,47,Male,55,15,3,15,Premium,Annual,972,27,0
167685,38,Male,31,4,2,5,Basic,Quarterly,658,26,0
167722,49,Female,45,14,2,20,Standard,Annual,752,3,0
167736,40,Female,52,7,4,19,Basic,Quarterly,820,8,0
167744,38,Male,49,4,0,6,Basic,Annual,587,5,0
167799,34,Male,35,11,1,4,Standard,Quarterly,756,7,0
167835,46,Male,55,22,2,15,Basic,Annual,680,24,0
167840,42,Male,37,13,4,11,Premium,Quarterly,891,1,0
167843,30,Male,57,30,3,5,Premium,Quarterly,610,17,0
167880,44,Male,54,4,2,14,Standard,Annual,808,13,0
167918,46,Male,34,25,1,18,Premium,Quarterly,633,30,0
167980,42,Female,32,12,3,9,Basic,Quarterly,914,6,0
167997,40,Female,50,3,3,19,Premium,Annual,578,14,0
168014,25,Male,28,23,1,2,Basic,Quarterly,865,10,0
168125,44,Male,32,5,3,7,Basic,Quarterly,836,7,0
168127,37,Male,11,26,3,4,Basic,Quarterly,863,16,0
168136,24,Female,20,15,2,14,Basic,Annual,596,14,0
168162,39,Male,4,20,3,8,Standard,Quarterly,581,12,0
168164,25,Male,11,24,2,13,Basic,Quarterly,526,7,0
168177,37,Female,54,1,2,17,Standard,Quarterly,542,13,0
168195,49,Male,60,1,1,7,Standard,Quarterly,546,25,0
168264,25,Male,33,13,1,2,Standard,Annual,933,23,0
168321,43,Female,31,29,3,13,Premium,Annual,809,12,0
168326,47,Female,43,1,0,19,Basic,Annual,886,15,0
168336,36,Male,19,15,2,12,Basic,Quarterly,910,22,0
168343,26,Male,3,6,0,0,Standard,Quarterly,841,11,0
168376,27,Female,52,1,2,13,Premium,Annual,596,9,0
168391,50,Female,38,13,2,3,Standard,Annual,804,7,0
168428,36,Male,33,23,2,10,Standard,Quarterly,712,2,0
168454,45,Female,40,8,4,12,Standard,Quarterly,878,2,0
168457,39,Male,28,15,2,16,Premium,Annual,748,22,0
168503,32,Male,15,25,2,9,Premium,Quarterly,557,5,0
168517,39,Male,58,15,1,5,Premium,Annual,987,27,0
168587,31,Male,40,22,2,5,Premium,Quarterly,894,8,0
168588,41,Male,29,5,1,4,Basic,Quarterly,739,5,0
168591,30,Female,45,24,3,4,Standard,Quarterly,589,13,0
168630,41,Male,49,13,2,8,Standard,Annual,679,16,0
168650,31,Female,13,28,0,18,Standard,Quarterly,753,9,0
168660,32,Female,57,29,0,7,Basic,Annual,569,5,0
168674,44,Female,29,16,1,19,Basic,Annual,965,1,0
168705,30,Female,50,6,0,12,Premium,Annual,573,9,0
168739,42,Male,7,25,1,15,Premium,Quarterly,596,28,0
168768,31,Male,21,30,3,10,Premium,Annual,963,25,0
168775,28,Male,9,21,2,13,Standard,Quarterly,800,18,0
168804,27,Male,52,11,1,5,Standard,Annual,820,12,0
168956,32,Female,38,8,2,2,Premium,Annual,765,9,0
168969,38,Female,58,26,2,8,Standard,Quarterly,829,10,0
168989,24,Male,30,3,0,10,Basic,Annual,984,12,0
169035,41,Male,30,28,0,3,Basic,Quarterly,908,8,0
169045,49,Female,51,16,0,14,Premium,Quarterly,601,6,0
169048,35,Male,7,18,2,15,Premium,Annual,718,10,0
169053,37,Female,59,29,1,6,Premium,Quarterly,882,5,0
169097,37,Male,53,4,3,9,Premium,Annual,865,12,0
169115,27,Male,12,25,2,1,Standard,Quarterly,888,26,0
169163,49,Female,7,28,1,10,Premium,Annual,585,4,0
169239,43,Female,40,29,1,3,Premium,Annual,867,7,0
169247,43,Female,19,27,2,15,Standard,Annual,956,13,0
169255,37,Male,2,1,0,20,Premium,Quarterly,602,15,0
169276,39,Male,16,30,2,20,Basic,Annual,841,4,0
169312,47,Male,29,19,1,10,Basic,Annual,983,24,0
169356,44,Male,45,11,3,18,Premium,Annual,954,24,0
169365,26,Female,25,12,2,5,Premium,Quarterly,994,15,0
169391,43,Female,24,17,2,14,Basic,Annual,695,2,0
169392,41,Male,50,13,2,1,Standard,Annual,886,17,0
169397,34,Male,40,5,2,8,Basic,Quarterly,859,1,0
169400,44,Female,5,26,1,8,Premium,Annual,841,4,0
169402,40,Male,31,20,0,20,Premium,Annual,750,14,0
169404,27,Male,7,11,1,8,Standard,Annual,632,12,0
169425,42,Male,58,29,1,14,Premium,Annual,972,2,0
169453,45,Male,45,24,4,6,Basic,Annual,824,25,0
169486,25,Male,58,7,1,19,Standard,Annual,638,5,0
169487,37,Male,42,27,1,7,Premium,Quarterly,555,22,0
169499,25,Male,22,18,2,3,Standard,Quarterly,973,19,0
169519,50,Female,15,25,2,9,Basic,Quarterly,942,2,0
169529,39,Male,18,15,0,10,Standard,Quarterly,519,11,0
169545,39,Female,12,22,2,14,Standard,Quarterly,874,3,0
169582,42,Male,41,28,2,12,Standard,Annual,570,29,0
169592,36,Male,35,21,1,14,Basic,Annual,811,4,0
169618,35,Male,7,14,0,14,Premium,Annual,610,15,0
169643,20,Male,12,29,1,4,Premium,Quarterly,744,29,0
169650,46,Male,12,27,0,3,Standard,Annual,730,14,0
169762,31,Male,58,5,2,14,Standard,Quarterly,742,2,0
169775,48,Female,59,16,1,5,Premium,Quarterly,861,10,0
169785,23,Male,54,24,0,0,Basic,Annual,742,28,0
169810,45,Female,7,22,2,10,Standard,Quarterly,586,5,0
169824,49,Male,11,1,2,2,Premium,Quarterly,591,7,0
169834,22,Male,7,15,1,18,Premium,Quarterly,873,15,0
169869,31,Female,49,2,3,2,Basic,Annual,755,14,0
169887,39,Male,19,19,3,15,Standard,Annual,827,28,0
169914,33,Male,49,6,1,17,Standard,Annual,901,16,0
169969,46,Male,47,11,0,5,Standard,Quarterly,502,8,0
169975,28,Female,53,24,0,10,Standard,Annual,730,7,0
170002,34,Female,58,4,3,8,Standard,Annual,733,9,0
170035,48,Male,34,7,1,6,Basic,Annual,907,1,0
170058,29,Female,56,23,0,2,Premium,Quarterly,721,1,0
170083,41,Female,49,10,4,2,Premium,Quarterly,503,13,0
170100,36,Male,2,9,0,0,Standard,Annual,585,2,0
170112,18,Female,36,26,1,1,Standard,Annual,611,9,0
170201,37,Female,19,14,1,13,Basic,Quarterly,854,1,0
170222,43,Male,47,24,2,20,Premium,Quarterly,654,24,0
170223,45,Male,10,23,1,0,Standard,Annual,974,1,0
170239,30,Male,5,29,3,3,Standard,Annual,876,15,0
170267,37,Male,7,30,3,3,Basic,Annual,892,11,0
170295,24,Male,54,26,2,7,Basic,Quarterly,866,5,0
170297,40,Male,36,28,0,16,Basic,Quarterly,579,14,0
170310,18,Male,53,23,1,8,Basic,Annual,565,29,0
170334,43,Male,27,27,2,3,Premium,Annual,854,11,0
170337,48,Female,58,30,3,3,Basic,Quarterly,973,7,0
170346,40,Male,40,23,3,16,Premium,Annual,512,19,0
170348,32,Male,8,17,0,18,Basic,Quarterly,794,25,0
170354,43,Male,43,19,2,5,Premium,Quarterly,928,14,0
170411,44,Female,46,28,3,16,Premium,Quarterly,610,14,0
170434,37,Male,35,10,0,1,Basic,Annual,748,30,0
170444,46,Male,48,15,0,20,Basic,Quarterly,956,10,0
170453,44,Female,50,14,4,20,Basic,Quarterly,506,15,0
170500,34,Male,30,28,0,19,Standard,Quarterly,796,12,0
170503,28,Male,10,10,1,6,Premium,Quarterly,509,24,0
170504,39,Male,8,27,0,6,Premium,Quarterly,593,13,0
170575,42,Female,40,7,4,20,Premium,Annual,529,2,0
170589,43,Female,43,7,0,12,Basic,Quarterly,780,6,0
170592,41,Female,10,17,4,2,Basic,Annual,617,6,0
170723,50,Female,58,4,4,14,Basic,Annual,912,3,0
170759,47,Female,8,3,0,18,Premium,Annual,1000,5,0
170770,28,Male,10,30,1,9,Premium,Quarterly,837,4,0
170824,45,Male,27,25,0,18,Standard,Annual,703,16,0
170830,18,Male,4,11,1,6,Standard,Annual,613,15,0
170881,38,Female,19,13,1,17,Premium,Quarterly,689,12,0
170890,47,Male,7,9,2,19,Standard,Quarterly,901,5,0
170903,45,Male,41,14,4,20,Standard,Annual,822,30,0
170960,31,Male,54,12,1,1,Standard,Annual,799,21,0
170966,19,Male,36,3,1,4,Standard,Annual,561,13,0
170995,46,Male,35,1,2,17,Basic,Quarterly,572,15,0
171008,35,Male,29,4,2,0,Basic,Annual,944,7,0
171013,27,Male,1,17,1,4,Premium,Annual,761,23,0
171022,23,Male,12,18,1,0,Basic,Quarterly,692,23,0
171057,20,Female,60,23,1,20,Basic,Annual,733,7,0
171090,41,Male,8,13,3,0,Premium,Quarterly,875,25,0
171107,37,Male,13,24,2,8,Premium,Annual,702,25,0
171121,34,Male,56,17,2,13,Standard,Quarterly,891,29,0
171134,50,Female,14,26,4,18,Standard,Quarterly,819,12,0
171139,34,Male,14,10,3,7,Basic,Quarterly,628,28,0
171155,42,Male,42,2,1,11,Premium,Quarterly,962,19,0
171158,42,Male,10,12,3,8,Standard,Quarterly,717,30,0
171169,30,Male,1,18,3,0,Standard,Annual,929,6,0
171226,29,Male,30,1,2,9,Premium,Quarterly,899,16,0
171239,37,Male,50,24,0,10,Premium,Annual,725,30,0
171241,40,Male,35,30,0,2,Standard,Annual,524,25,0
171248,37,Male,38,26,1,15,Standard,Quarterly,985,3,0
171293,50,Female,46,2,1,13,Basic,Quarterly,660,12,0
171407,38,Male,57,17,3,10,Basic,Quarterly,547,9,0
171475,30,Male,50,24,1,7,Standard,Annual,965,6,0
171479,20,Male,42,5,2,13,Standard,Annual,999,23,0
171481,45,Female,34,30,2,9,Standard,Quarterly,557,7,0
171552,26,Female,8,6,2,10,Basic,Quarterly,991,5,0
171580,44,Male,42,19,2,15,Standard,Quarterly,777,16,0
171590,30,Male,52,5,3,0,Basic,Quarterly,659,14,0
171599,29,Male,26,25,2,19,Premium,Annual,582,4,0
171604,36,Female,42,9,1,8,Standard,Annual,630,13,0
171622,45,Female,7,8,3,20,Standard,Annual,873,2,0
171645,18,Male,25,8,0,2,Premium,Annual,641,27,0
171664,42,Male,41,13,0,2,Premium,Annual,517,22,0
171678,48,Male,51,14,0,1,Premium,Annual,915,22,0
171689,48,Male,57,8,2,11,Basic,Annual,885,16,0
171697,28,Male,11,9,2,4,Standard,Annual,554,21,0
171703,44,Male,18,27,2,3,Standard,Annual,833,12,0
171714,39,Male,53,25,1,7,Basic,Annual,670,12,0
171741,39,Male,26,28,3,5,Basic,Quarterly,558,19,0
171773,31,Male,34,29,1,2,Basic,Annual,760,25,0
171774,25,Male,57,4,0,16,Basic,Annual,794,13,0
171808,38,Male,26,6,3,18,Premium,Quarterly,693,16,0
171814,45,Male,47,19,3,4,Basic,Quarterly,817,5,0
171838,42,Male,57,18,1,4,Basic,Quarterly,559,26,0
171840,31,Male,48,17,1,11,Premium,Quarterly,627,30,0
171852,50,Male,54,10,2,3,Basic,Annual,902,6,0
171868,22,Male,10,17,2,7,Basic,Quarterly,960,15,0
171873,49,Female,35,20,0,8,Standard,Quarterly,633,10,0
171888,40,Female,28,12,2,11,Basic,Quarterly,587,14,0
171920,42,Male,55,1,0,3,Premium,Quarterly,685,18,0
171928,46,Male,14,23,2,14,Premium,Annual,662,16,0
171932,28,Male,33,10,1,14,Basic,Annual,797,15,0
171942,34,Male,14,29,1,5,Premium,Quarterly,727,10,0
172050,40,Female,57,7,3,11,Basic,Annual,506,15,0
172082,36,Male,42,18,3,16,Basic,Annual,665,8,0
172091,32,Male,58,14,0,20,Premium,Quarterly,674,15,0
172100,40,Female,30,15,2,16,Standard,Annual,885,3,0
172108,28,Male,10,28,0,5,Premium,Annual,605,6,0
172129,39,Female,41,8,3,18,Basic,Annual,955,8,0
172137,31,Male,15,11,3,0,Premium,Quarterly,628,18,0
172140,21,Male,41,4,1,14,Basic,Annual,867,11,0
172186,20,Female,53,8,2,9,Premium,Annual,710,2,0
172239,42,Male,50,9,4,6,Basic,Quarterly,780,10,0
172278,27,Female,4,1,2,11,Standard,Annual,886,11,0
172286,47,Female,12,12,1,6,Standard,Annual,727,15,0
172295,22,Female,3,24,0,7,Standard,Annual,952,4,0
172313,44,Male,50,30,1,10,Basic,Annual,519,11,0
172369,33,Female,8,5,0,19,Basic,Quarterly,821,9,0
172389,23,Male,21,19,2,3,Basic,Quarterly,748,27,0
172423,41,Female,60,17,0,0,Basic,Quarterly,624,4,0
172447,31,Female,38,12,0,13,Premium,Annual,887,2,0
172449,38,Female,17,15,1,17,Basic,Annual,910,3,0
172477,35,Male,28,10,3,15,Basic,Annual,774,28,0
172501,18,Female,47,7,0,8,Standard,Quarterly,505,14,0
172524,18,Female,13,15,0,4,Premium,Annual,846,5,0
172534,49,Male,51,7,0,5,Basic,Annual,771,14,0
172538,29,Male,41,1,2,13,Basic,Quarterly,891,15,0
172553,32,Male,14,21,0,13,Premium,Annual,533,15,0
172562,35,Male,34,3,1,15,Basic,Annual,799,27,0
172606,50,Male,27,11,1,8,Basic,Annual,640,24,0
172635,42,Male,37,8,3,20,Standard,Annual,506,13,0
172636,36,Male,50,2,3,6,Basic,Annual,645,4,0
172652,31,Female,22,19,3,11,Premium,Quarterly,986,13,0
172658,21,Male,28,2,2,18,Standard,Annual,877,15,0
172659,26,Male,25,27,2,12,Standard,Annual,668,18,0
172673,37,Male,9,2,2,8,Basic,Quarterly,943,7,0
172692,50,Male,42,17,4,15,Premium,Annual,515,29,0
172704,38,Male,34,29,1,14,Basic,Annual,785,16,0
172722,40,Female,5,29,0,8,Premium,Quarterly,786,10,0
172753,39,Male,4,16,3,3,Standard,Quarterly,902,27,0
172797,28,Male,6,21,0,13,Premium,Quarterly,573,6,0
172799,32,Male,10,5,3,14,Basic,Quarterly,576,4,0
172836,38,Female,27,23,3,13,Standard,Quarterly,665,12,0
172891,50,Male,26,17,5,14,Premium,Annual,892,29,0
172939,35,Female,46,16,1,17,Premium,Annual,825,7,0
172941,50,Male,34,23,3,11,Basic,Quarterly,831,5,0
172947,25,Male,56,30,1,4,Basic,Quarterly,786,12,0
172957,28,Male,46,30,2,1,Basic,Quarterly,682,23,0
173035,50,Female,25,22,4,14,Standard,Annual,893,1,0
173061,46,Female,10,14,1,19,Basic,Quarterly,803,14,0
173112,20,Male,36,10,0,15,Standard,Quarterly,715,20,0
173123,46,Male,49,8,4,15,Standard,Annual,865,11,0
173144,46,Male,40,28,0,16,Standard,Quarterly,839,12,0
173171,47,Female,56,17,0,19,Basic,Annual,792,7,0
173195,40,Male,41,9,4,2,Premium,Quarterly,660,8,0
173230,23,Female,9,30,2,3,Premium,Quarterly,610,12,0
173244,44,Male,38,21,4,4,Premium,Quarterly,993,10,0
173288,34,Female,26,17,3,2,Basic,Annual,713,1,0
173318,32,Male,23,26,2,17,Standard,Quarterly,736,26,0
173362,23,Male,54,11,2,10,Standard,Annual,866,5,0
173386,41,Female,55,3,1,5,Basic,Annual,995,9,0
173413,24,Male,13,20,1,10,Standard,Quarterly,677,6,0
173498,34,Male,11,1,2,3,Basic,Quarterly,509,30,0
173540,34,Male,33,6,3,17,Premium,Quarterly,658,6,0
173596,36,Male,23,23,1,14,Basic,Quarterly,932,20,0
173612,49,Female,45,10,3,18,Premium,Annual,896,10,0
173659,50,Male,36,8,5,2,Standard,Annual,501,22,0
173678,47,Male,10,5,2,3,Standard,Quarterly,897,21,0
173694,48,Male,54,28,4,12,Basic,Annual,747,29,0
173722,50,Male,13,20,5,6,Premium,Annual,838,4,0
173768,20,Female,39,7,1,9,Basic,Quarterly,520,10,0
173834,34,Female,58,2,1,2,Standard,Annual,909,6,0
173836,45,Male,38,5,1,4,Premium,Annual,965,27,0
173908,41,Male,39,13,3,4,Premium,Annual,572,26,0
173916,30,Female,50,1,3,2,Premium,Annual,504,3,0
173922,29,Male,33,20,2,19,Standard,Quarterly,628,7,0
174005,37,Male,34,1,3,20,Basic,Annual,925,21,0
174011,28,Male,56,6,1,13,Basic,Annual,970,13,0
174043,44,Female,50,25,3,17,Premium,Annual,801,2,0
174104,29,Female,48,13,1,19,Standard,Annual,946,10,0
174114,24,Male,37,6,2,18,Premium,Quarterly,542,11,0
174120,21,Female,53,5,2,2,Premium,Annual,651,1,0
174129,42,Male,45,4,3,10,Premium,Quarterly,647,2,0
174170,41,Female,48,21,4,19,Standard,Annual,859,15,0
174217,40,Female,60,10,1,10,Premium,Annual,645,3,0
174242,37,Male,28,13,0,20,Standard,Annual,842,16,0
174260,46,Male,2,11,3,15,Standard,Quarterly,603,29,0
174265,33,Male,29,20,2,5,Premium,Annual,636,13,0
174276,21,Male,60,24,2,16,Basic,Quarterly,909,30,0
174277,25,Male,25,11,0,1,Basic,Annual,675,10,0
174298,28,Female,15,29,2,20,Basic,Quarterly,781,13,0
174302,34,Male,47,6,1,0,Standard,Annual,572,24,0
174334,32,Male,53,23,0,19,Basic,Quarterly,911,12,0
174335,27,Male,34,17,1,10,Basic,Annual,772,13,0
174361,36,Female,58,7,3,13,Basic,Quarterly,789,12,0
174365,25,Female,7,22,0,19,Standard,Quarterly,601,2,0
174376,50,Male,6,17,1,10,Basic,Quarterly,741,28,0
174499,43,Male,32,24,2,0,Premium,Quarterly,849,3,0
174516,46,Male,28,19,1,10,Standard,Quarterly,686,23,0
174526,30,Male,21,20,1,7,Standard,Annual,841,12,0
174528,25,Male,43,12,1,13,Standard,Quarterly,732,24,0
174562,43,Male,50,2,0,4,Standard,Quarterly,510,7,0
174563,47,Male,48,7,3,4,Premium,Annual,994,17,0
174569,34,Male,2,21,3,17,Premium,Annual,761,10,0
174572,47,Male,2,26,1,3,Premium,Quarterly,985,10,0
174601,28,Male,6,23,2,6,Standard,Annual,896,4,0
174602,34,Female,15,13,2,11,Standard,Quarterly,661,2,0
174608,40,Female,14,26,1,3,Standard,Quarterly,871,6,0
174610,49,Male,41,1,0,11,Basic,Annual,832,21,0
174635,42,Male,52,19,1,20,Basic,Annual,528,12,0
174643,46,Female,46,4,0,13,Basic,Quarterly,870,11,0
174657,30,Male,1,13,3,20,Premium,Annual,670,29,0
174698,44,Male,17,18,3,14,Basic,Annual,646,29,0
174700,42,Female,37,20,0,1,Premium,Annual,741,1,0
174757,37,Male,1,8,1,6,Standard,Annual,717,27,0
174788,19,Male,59,19,0,5,Premium,Quarterly,775,29,0
174795,47,Male,9,22,1,13,Standard,Annual,965,26,0
174837,39,Female,51,14,3,0,Premium,Quarterly,748,10,0
174839,45,Female,28,5,0,17,Basic,Annual,925,1,0
174872,23,Male,6,11,0,19,Standard,Annual,864,5,0
174882,50,Female,42,7,1,0,Premium,Quarterly,774,3,0
174922,46,Female,31,16,2,13,Basic,Quarterly,787,12,0
